,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_France,Geography_Germany,Geography_Spain
2644,736,Male,3.332204510175204,5,51522.75,1,0,1,192131.77,0,True,False,False
2645,755,Male,3.1780538303479458,5,84284.48,2,1,1,62851.6,0,True,False,False
2646,425,Female,3.6888794541139363,5,0.0,2,1,0,140941.47,0,False,False,True
2647,461,Male,3.9512437185814275,9,119889.84,1,0,0,56767.67,1,True,False,False
2648,745,Male,3.091042453358316,4,137910.45,1,1,1,177235.23,0,True,False,False
2649,616,Female,3.6375861597263857,6,0.0,2,1,0,86242.18,0,True,False,False
2650,587,Male,3.5263605246161616,5,100116.82,1,1,0,34215.58,0,True,False,False
2651,850,Male,3.713572066704308,4,166082.15,2,0,1,44406.17,0,False,True,False
2652,601,Female,3.6635616461296463,0,0.0,2,1,0,165196.65,0,True,False,False
2653,730,Male,3.295836866004329,3,0.0,1,1,0,34542.41,0,False,False,True
2654,532,Male,3.8066624897703196,3,148595.55,1,1,0,74838.64,1,True,False,False
2655,850,Male,3.9889840465642745,2,94078.97,2,1,0,36980.54,0,False,True,False
2656,779,Female,3.5553480614894135,5,0.0,2,0,1,111676.63,0,False,False,True
2657,562,Male,3.4011973816621555,9,0.0,1,1,1,25858.68,0,True,False,False
2658,670,Male,3.713572066704308,2,164948.98,3,0,0,177028.0,1,False,True,False
2659,729,Female,4.143134726391533,4,140549.4,1,1,0,30990.16,1,True,False,False
2660,767,Female,3.8066624897703196,2,152509.25,1,1,1,136915.15,0,True,False,False
2661,742,Female,3.367295829986474,2,191864.51,1,1,0,108457.99,1,True,False,False
2662,669,Female,3.8066624897703196,8,96418.09,1,0,0,131609.48,1,True,False,False
2663,542,Male,3.4965075614664802,2,131945.94,1,0,1,159737.56,0,False,False,True
2664,586,Male,3.4011973816621555,3,0.0,2,1,1,142238.54,0,True,False,False
2665,612,Male,3.4339872044851463,9,142910.15,1,1,0,105890.55,1,False,True,False
2666,740,Female,3.6375861597263857,7,0.0,2,1,1,194270.91,0,True,False,False
2667,584,Male,3.58351893845611,3,146311.58,1,1,1,105443.47,0,True,False,False
2668,524,Male,3.970291913552122,2,87894.26,1,1,0,173899.42,1,True,False,False
2669,614,Female,2.995732273553991,5,97445.49,2,1,0,122823.34,0,True,False,False
2670,598,Female,4.174387269895637,9,0.0,1,0,1,13181.37,1,True,False,False
2671,799,Male,3.58351893845611,7,0.0,2,0,1,140780.8,0,False,False,True
2672,724,Male,3.5553480614894135,2,154485.74,2,0,0,78560.64,0,True,False,False
2673,601,Male,3.9318256327243257,2,115625.07,1,1,0,185855.21,0,True,False,False
2674,804,Male,3.258096538021482,7,108396.67,1,1,0,128276.95,0,True,False,False
2675,745,Male,3.6635616461296463,5,65095.41,2,1,1,140197.42,0,False,True,False
2676,667,Male,3.784189633918261,1,103018.45,1,1,0,32462.39,1,False,True,False
2677,518,Female,3.6635616461296463,10,84764.79,1,1,1,162253.9,0,True,False,False
2678,819,Female,3.6635616461296463,10,0.0,2,1,0,30498.7,0,True,False,False
2679,520,Female,3.58351893845611,4,115680.81,1,1,1,90280.7,0,False,False,True
2680,625,Female,3.6888794541139363,5,0.0,2,1,0,32615.21,0,True,False,False
2681,673,Male,3.6109179126442243,5,73088.06,2,0,0,196142.26,0,False,True,False
2682,656,Female,3.332204510175204,3,150905.03,2,1,0,16998.72,0,False,True,False
2683,850,Female,3.1780538303479458,9,143054.85,1,0,1,62980.96,0,False,False,True
2684,574,Female,3.367295829986474,7,0.0,2,0,0,185660.3,0,False,False,True
2685,679,Male,4.110873864173311,6,0.0,2,1,1,77331.77,0,True,False,False
2686,530,Female,3.7612001156935624,0,99948.45,1,0,1,97338.62,0,False,True,False
2687,508,Male,3.8066624897703196,3,115451.05,2,0,0,67234.33,0,True,False,False
2688,558,Male,3.4965075614664802,4,108235.91,1,1,1,143783.28,0,False,True,False
2689,414,Male,3.6635616461296463,8,0.0,1,0,1,77661.12,1,True,False,False
2690,648,Male,3.7612001156935624,2,98795.61,2,1,0,89123.99,0,False,False,True
2691,721,Female,3.6375861597263857,1,0.0,2,1,0,70810.8,0,True,False,False
2692,751,Male,3.4657359027997265,8,0.0,2,0,0,17550.49,0,True,False,False
2693,662,Male,3.5553480614894135,2,0.0,2,0,1,21497.27,0,True,False,False
2694,628,Male,3.4011973816621555,3,113146.98,2,0,1,124749.08,0,False,True,False
2695,597,Female,3.6888794541139363,8,162532.14,3,1,0,36051.46,1,False,True,False
2696,698,Female,3.713572066704308,0,92053.44,1,1,1,143681.83,0,False,False,True
2697,723,Male,3.8918202981106265,7,0.0,2,1,1,150694.58,0,True,False,False
2698,586,Female,3.367295829986474,5,0.0,3,1,0,170487.4,1,True,False,False
2699,633,Female,3.4011973816621555,8,104944.1,1,1,1,97684.46,0,False,True,False
2700,564,Male,3.4657359027997265,4,0.0,2,1,0,53520.03,0,True,False,False
2701,649,Female,3.4657359027997265,2,0.0,2,1,0,15200.61,0,True,False,False
2702,622,Female,3.4339872044851463,4,107879.04,1,0,1,196894.62,0,True,False,False
2703,459,Male,3.8501476017100584,7,110356.42,1,1,0,4969.13,1,False,True,False
2704,718,Male,3.332204510175204,2,0.0,2,0,0,26229.24,0,True,False,False
2705,655,Female,3.5553480614894135,4,109783.69,2,1,0,134034.32,0,False,False,True
2706,696,Male,3.1354942159291497,9,149777.0,1,1,1,198032.93,0,True,False,False
2707,637,Female,3.6635616461296463,3,104339.56,1,0,0,119882.86,0,True,False,False
2708,630,Female,3.091042453358316,1,85818.18,1,1,1,133102.3,0,False,False,True
2709,592,Male,3.6375861597263857,4,212692.97,1,0,0,176395.02,0,True,False,False
2710,634,Male,3.6375861597263857,1,89696.84,2,1,1,193179.88,0,False,True,False
2711,608,Female,3.367295829986474,9,0.0,2,1,1,125062.02,0,True,False,False
2712,565,Female,3.4965075614664802,9,68067.24,1,1,0,143287.58,0,False,True,False
2713,763,Male,4.219507705176107,9,148564.66,1,0,1,87236.4,0,False,False,True
2714,665,Female,4.02535169073515,8,136354.16,1,1,1,93769.89,0,True,False,False
2715,649,Male,3.6635616461296463,1,122214.0,1,0,1,88965.46,0,True,False,False
2716,695,Male,3.828641396489095,3,0.0,2,1,1,30793.61,0,True,False,False
2717,775,Male,4.2626798770413155,6,119684.88,2,1,1,74532.02,0,False,True,False
2718,788,Female,3.6888794541139363,3,135139.33,1,0,1,113086.08,0,True,False,False
2719,569,Female,3.7612001156935624,9,146100.75,1,1,0,32574.01,1,False,True,False
2720,726,Female,4.04305126783455,8,123110.9,3,0,1,130113.78,1,False,False,True
2721,564,Female,3.8066624897703196,3,111760.4,3,1,1,104722.47,1,False,True,False
2722,544,Female,3.4965075614664802,9,110728.39,1,1,1,14559.62,0,True,False,False
2723,614,Female,3.7376696182833684,8,121558.46,1,1,1,598.8,0,True,False,False
2724,453,Female,3.6635616461296463,8,120623.21,1,1,0,129697.99,0,False,True,False
2725,471,Female,4.07753744390572,4,114713.57,1,1,1,36315.03,0,True,False,False
2726,829,Female,3.6375861597263857,3,103457.76,1,0,0,1114.12,0,False,True,False
2727,754,Male,4.060443010546419,2,101134.87,2,1,1,70954.41,0,False,True,False
2728,749,Male,3.8501476017100584,10,78136.36,2,1,1,73470.98,0,False,True,False
2729,667,Male,3.1780538303479458,1,0.0,2,1,0,91573.19,0,True,False,False
2730,670,Male,3.4339872044851463,3,133446.34,1,0,0,3154.95,0,False,False,True
2731,670,Female,3.5263605246161616,7,0.0,2,1,1,88187.81,0,True,False,False
2732,623,Female,3.8918202981106265,1,108076.33,1,1,0,118855.26,1,False,True,False
2733,571,Male,3.4965075614664802,5,131354.25,1,1,0,125256.53,0,True,False,False
2734,641,Female,3.6375861597263857,7,62974.64,2,0,1,39016.43,0,False,True,False
2735,551,Female,3.4339872044851463,2,143340.44,1,1,0,145796.49,0,False,True,False
2736,741,Male,3.6109179126442243,8,116993.43,2,1,0,168816.22,0,False,True,False
2737,472,Male,3.4657359027997265,4,58662.92,2,0,1,73322.0,0,True,False,False
2738,650,Male,3.7376696182833684,3,128808.65,3,0,0,113677.53,1,False,False,True
2739,625,Male,3.828641396489095,7,137555.44,1,0,0,124607.7,0,True,False,False
2740,650,Male,3.5553480614894135,4,142393.11,1,1,1,11276.48,0,False,True,False
2741,535,Female,3.6635616461296463,8,0.0,2,1,0,136620.64,0,True,False,False
2742,649,Female,3.7376696182833684,2,125785.23,1,1,1,70523.92,0,True,False,False
2743,689,Male,3.1354942159291497,4,136444.25,1,1,0,51980.25,1,True,False,False
2744,694,Male,3.6635616461296463,7,121527.4,1,1,0,113481.02,0,False,False,True
2745,655,Male,3.970291913552122,9,144696.75,1,1,1,49025.79,0,False,True,False
2746,620,Male,3.6109179126442243,8,0.0,2,1,1,145937.99,0,True,False,False
2747,577,Female,3.58351893845611,10,0.0,2,1,1,25161.61,0,True,False,False
2748,401,Male,3.8918202981106265,8,128140.17,1,1,0,175753.55,1,False,True,False
2749,599,Male,3.258096538021482,6,120383.41,1,1,1,24903.09,0,True,False,False
2750,481,Female,4.060443010546419,9,0.0,3,1,1,169719.35,1,True,False,False
2751,704,Male,3.7612001156935624,8,129735.3,2,1,1,179565.57,0,True,False,False
2752,698,Female,3.4657359027997265,8,185078.26,1,0,0,115337.74,1,False,False,True
2753,480,Female,3.367295829986474,6,0.0,2,0,0,48131.92,0,True,False,False
2754,682,Male,3.7612001156935624,0,0.0,1,1,1,160828.98,0,True,False,False
2755,700,Male,3.4657359027997265,7,0.0,2,0,1,145151.96,0,False,False,True
2756,492,Male,3.4011973816621555,1,144591.96,1,1,1,196293.76,0,True,False,False
2757,444,Female,3.828641396489095,4,0.0,2,1,0,161653.5,1,True,False,False
2758,624,Male,3.6109179126442243,6,0.0,2,0,0,84635.64,0,True,False,False
2759,709,Male,3.6375861597263857,7,0.0,1,1,0,159486.76,0,True,False,False
2760,557,Male,4.23410650459726,2,100194.44,1,1,1,38596.34,0,False,True,False
2761,646,Male,3.9318256327243257,6,145295.31,2,1,1,27814.74,0,False,True,False
2762,719,Male,3.367295829986474,3,106070.29,2,1,1,183893.31,0,False,True,False
2763,706,Female,3.871201010907891,6,120621.89,1,1,1,140803.7,0,False,True,False
2764,660,Male,3.6635616461296463,7,0.0,2,0,1,146585.53,0,True,False,False
2765,667,Male,3.6109179126442243,9,0.0,2,1,1,40062.29,0,True,False,False
2766,705,Male,3.4339872044851463,1,0.0,1,1,1,181300.32,0,True,False,False
2767,598,Female,3.332204510175204,10,171283.91,1,1,1,84136.12,0,False,True,False
2768,669,Male,3.295836866004329,4,0.0,2,1,1,197594.34,0,True,False,False
2769,580,Female,3.6635616461296463,1,128218.47,1,1,0,125953.83,1,False,True,False
2770,676,Female,3.4965075614664802,5,0.0,2,1,1,75465.41,0,True,False,False
2771,714,Male,3.367295829986474,7,77776.39,1,1,0,177737.07,0,False,True,False
2772,597,Female,4.290459441148391,6,124978.19,2,1,1,7144.46,0,False,True,False
2773,559,Male,3.4011973816621555,1,0.0,2,0,0,155639.76,0,True,False,False
2774,564,Female,3.367295829986474,1,0.0,1,1,1,162428.05,0,True,False,False
2775,850,Male,3.9512437185814275,3,109799.55,2,1,1,12457.76,1,False,False,True
2776,689,Male,3.6888794541139363,7,0.0,2,0,0,14917.09,0,True,False,False
2777,758,Female,4.127134385045092,8,125397.21,1,1,0,182184.09,1,False,True,False
2778,604,Female,4.276666119016055,10,0.0,2,1,1,129984.2,0,False,False,True
2779,733,Male,3.6635616461296463,9,111347.37,2,0,1,194872.97,0,False,True,False
2780,778,Male,3.713572066704308,8,104291.41,2,1,1,117507.11,0,False,False,True
2781,732,Female,4.127134385045092,9,94867.18,2,1,1,157527.6,1,False,True,False
2782,646,Male,3.2188758248682006,8,0.0,2,0,0,92612.88,0,True,False,False
2783,597,Female,3.5263605246161616,6,135703.59,2,0,0,74850.84,0,True,False,False
2784,821,Female,3.6375861597263857,5,106453.53,2,0,1,127413.0,0,False,True,False
2785,640,Male,3.784189633918261,7,132412.38,1,0,0,69584.3,1,True,False,False
2786,511,Female,3.713572066704308,9,124401.6,1,1,0,198814.24,1,False,True,False
2787,805,Male,3.8501476017100584,6,118022.06,3,1,0,162643.15,1,True,False,False
2788,540,Male,3.6888794541139363,1,82531.11,1,1,0,114092.52,0,False,True,False
2789,705,Male,3.8066624897703196,0,184552.12,1,1,0,68860.3,1,False,False,True
2790,540,Male,3.6888794541139363,4,127278.31,1,1,1,16150.34,0,False,True,False
2791,532,Female,4.204692619390966,3,0.0,1,1,1,115227.02,0,False,False,True
2792,535,Female,3.828641396489095,2,0.0,2,0,1,170621.55,0,True,False,False
2793,627,Male,3.1780538303479458,5,184244.86,1,1,0,103099.22,0,False,True,False
2794,646,Male,3.970291913552122,8,59669.43,1,0,0,172495.81,1,True,False,False
2795,515,Female,3.258096538021482,7,79543.59,1,0,1,38772.82,0,True,False,False
2796,697,Female,3.6888794541139363,6,151553.19,1,1,1,44946.29,0,True,False,False
2797,652,Male,3.332204510175204,2,166527.88,2,0,1,146007.7,0,False,True,False
2798,579,Male,3.367295829986474,6,150329.15,1,1,0,145558.42,0,False,True,False
2799,760,Male,3.784189633918261,8,121911.59,1,1,0,193312.33,0,True,False,False
2800,769,Male,3.9512437185814275,9,156773.78,2,1,0,40257.79,0,True,False,False
2801,498,Male,3.4011973816621555,8,127864.26,1,1,1,46677.9,0,False,False,True
2802,774,Male,3.9889840465642745,4,113709.28,1,1,1,153887.93,1,True,False,False
2803,705,Female,3.784189633918261,7,79974.55,1,1,1,103108.33,0,False,True,False
2804,648,Female,3.8066624897703196,2,0.0,2,1,1,58652.23,0,True,False,False
2805,688,Female,3.9512437185814275,5,0.0,1,1,0,91624.11,1,True,False,False
2806,592,Male,3.6635616461296463,0,0.0,1,1,0,65986.48,1,False,False,True
2807,705,Male,3.5263605246161616,3,144427.96,2,1,0,113845.19,0,True,False,False
2808,654,Male,3.7612001156935624,7,99263.09,1,1,1,67607.9,0,True,False,False
2809,624,Female,3.4965075614664802,2,79368.87,2,1,1,145471.94,0,True,False,False
2810,594,Female,3.4339872044851463,10,0.0,2,1,1,124071.71,0,True,False,False
2811,695,Female,3.5553480614894135,9,0.0,2,1,1,67502.12,0,False,False,True
2812,597,Male,3.367295829986474,2,0.0,3,1,1,78707.97,0,True,False,False
2813,758,Female,3.970291913552122,7,125095.94,1,1,0,171189.83,1,True,False,False
2814,737,Female,3.713572066704308,2,162485.8,2,1,0,149381.32,0,False,True,False
2815,694,Male,3.6375861597263857,1,95668.82,2,1,0,100335.55,0,False,True,False
2816,683,Male,3.258096538021482,4,0.0,2,1,0,152698.24,0,True,False,False
2817,538,Female,3.4339872044851463,8,0.0,2,1,1,41192.95,0,False,False,True
2818,669,Male,3.6375861597263857,4,0.0,1,1,0,132540.33,0,True,False,False
2819,730,Female,3.5553480614894135,5,74197.38,2,1,0,96875.52,0,True,False,False
2820,622,Female,3.4657359027997265,1,89688.94,1,1,1,152305.47,0,True,False,False
2821,714,Female,3.5263605246161616,10,103121.33,2,1,1,49672.01,0,False,False,True
2822,569,Female,3.5553480614894135,3,0.0,1,1,0,133997.53,0,False,False,True
2823,668,Female,4.0943445622221,5,120170.07,1,0,1,50454.8,0,False,True,False
2824,628,Male,3.4965075614664802,9,149136.31,2,1,1,16402.11,0,True,False,False
2825,600,Male,3.713572066704308,1,141136.79,1,1,1,67803.83,0,True,False,False
2826,693,Female,3.784189633918261,4,152341.55,1,1,0,9241.78,0,True,False,False
2827,704,Male,3.6109179126442243,7,120026.98,2,0,1,100601.73,0,True,False,False
2828,527,Male,3.5263605246161616,9,132168.28,1,0,0,98734.15,0,False,False,True
2829,553,Male,3.784189633918261,6,85200.82,2,1,1,160574.09,0,False,True,False
2830,575,Male,3.9889840465642745,1,84903.33,2,0,1,26015.8,0,False,False,True
2831,626,Female,3.4965075614664802,0,0.0,2,0,0,187172.54,0,True,False,False
2832,582,Male,3.044522437723423,4,0.0,1,1,1,55763.66,0,True,False,False
2833,683,Male,3.713572066704308,8,0.0,1,1,0,75848.22,0,False,False,True
2834,850,Male,3.4339872044851463,9,121535.18,1,0,0,40313.47,0,True,False,False
2835,653,Male,3.58351893845611,6,116662.96,2,1,1,23864.21,0,False,False,True
2836,679,Male,4.110873864173311,8,0.0,2,1,1,51380.9,0,True,False,False
2837,549,Female,3.912023005428146,6,124829.16,1,0,1,93551.36,0,False,True,False
2838,850,Female,3.6109179126442243,2,155180.56,2,0,0,169415.54,0,False,False,True
2839,558,Female,3.4965075614664802,1,108262.87,1,1,1,6935.31,0,False,True,False
2840,528,Male,3.713572066704308,4,0.0,2,1,0,25399.7,0,False,False,True
2841,801,Male,3.6635616461296463,5,0.0,2,1,0,66256.27,0,True,False,False
2842,513,Male,3.8918202981106265,2,0.0,1,1,1,114709.13,1,False,False,True
2843,666,Male,3.6635616461296463,6,99812.88,2,1,1,158357.97,0,False,True,False
2844,606,Male,3.58351893845611,2,132164.26,1,0,1,164815.59,0,True,False,False
2845,599,Male,3.828641396489095,10,103583.05,1,1,0,132127.69,1,False,True,False
2846,544,Male,3.6888794541139363,4,142406.43,2,1,0,146637.45,0,False,True,False
2847,529,Male,3.6635616461296463,7,99842.5,2,1,0,90256.06,1,False,False,True
2848,850,Female,3.7376696182833684,5,0.0,2,1,1,34827.43,0,True,False,False
2849,497,Male,3.7376696182833684,9,0.0,1,0,0,22074.48,0,True,False,False
2850,764,Female,3.6888794541139363,5,81042.42,1,0,1,109805.17,0,True,False,False
2851,603,Female,3.8918202981106265,5,0.0,1,1,0,100478.6,1,True,False,False
2852,609,Male,3.713572066704308,6,0.0,2,1,1,97416.34,0,True,False,False
2853,487,Male,3.9889840465642745,4,199689.49,1,1,1,24207.86,1,True,False,False
2854,748,Male,3.5263605246161616,1,142645.43,1,0,0,69132.66,0,True,False,False
2855,710,Female,4.330733340286331,5,0.0,2,1,1,9376.89,0,False,False,True
2856,432,Female,3.828641396489095,3,110219.14,1,1,0,43046.7,1,False,True,False
2857,534,Male,3.9512437185814275,3,0.0,2,0,1,20856.31,0,False,False,True
2858,607,Male,3.258096538021482,3,0.0,2,0,0,187048.72,0,True,False,False
2859,551,Male,3.4965075614664802,4,0.0,2,1,0,53420.53,0,False,False,True
2860,674,Male,3.828641396489095,7,142072.02,1,1,0,37013.29,0,True,False,False
2861,525,Female,3.258096538021482,6,0.0,2,1,0,89566.64,0,True,False,False
2862,645,Male,3.5263605246161616,8,149564.61,1,0,0,149913.84,0,False,True,False
2863,755,Female,3.784189633918261,9,0.0,2,1,0,18066.69,0,True,False,False
2864,708,Male,3.6375861597263857,8,153366.13,1,1,1,26912.34,0,False,True,False
2865,715,Male,3.091042453358316,6,76467.16,1,1,1,173511.72,0,True,False,False
2866,727,Female,3.295836866004329,9,121508.28,1,1,1,146785.44,0,True,False,False
2867,559,Female,3.332204510175204,1,0.0,1,0,1,1050.33,0,False,False,True
2868,545,Male,3.6109179126442243,8,73211.12,2,1,0,89587.34,1,False,False,True
2869,524,Male,3.1354942159291497,9,0.0,2,1,0,74405.34,0,True,False,False
2870,707,Female,4.02535169073515,1,0.0,2,0,1,54409.48,0,True,False,False
2871,671,Male,3.6635616461296463,0,92674.94,2,1,0,3647.57,0,False,False,True
2872,439,Male,3.970291913552122,3,96196.24,4,1,0,198874.52,1,False,False,True
2873,667,Female,3.6109179126442243,1,114391.62,1,1,1,53412.54,0,False,True,False
2874,831,Male,3.4965075614664802,9,80262.66,1,1,0,194867.78,0,False,True,False
2875,545,Female,3.5263605246161616,7,173331.52,1,1,0,150452.88,0,False,False,True
2876,604,Female,3.58351893845611,7,147285.52,1,1,1,57807.05,0,False,False,True
2877,657,Male,4.219507705176107,5,119785.47,2,1,1,107534.32,0,False,False,True
2878,487,Female,3.6109179126442243,1,140137.15,1,1,0,194073.33,0,False,False,True
2879,750,Female,3.970291913552122,6,107467.56,1,1,0,126233.18,1,False,True,False
2880,694,Female,3.6375861597263857,8,98218.04,2,1,0,182354.46,1,False,True,False
2881,711,Female,3.58351893845611,2,133607.75,1,1,1,120586.32,0,False,True,False
2882,551,Male,3.6375861597263857,3,0.0,2,1,1,50578.4,0,True,False,False
2883,559,Female,3.6635616461296463,8,95139.41,1,1,1,86575.46,0,True,False,False
2884,620,Female,3.4011973816621555,3,0.0,2,0,1,153392.28,0,True,False,False
2885,660,Male,3.7612001156935624,5,0.0,2,1,0,115509.59,0,False,False,True
2886,449,Female,3.6375861597263857,6,0.0,2,1,0,82176.48,0,True,False,False
2887,703,Female,3.295836866004329,1,97331.19,1,1,0,63717.49,0,False,True,False
